FlightId,DaysToDeparture,BookedSeats,TotalCapacity,CompetitorPrice,SeasonalityIndex,OptimalFare
FL-02424,87,9,300,313.4470088656352,1.3021094061812741,186.99288894345455
FL-02425,58,51,150,474.7447933121681,1.076701922748727,269.2255860290231
FL-02426,39,66,150,240.0696958663363,0.9628155192830313,241.4137961654152
FL-02427,5,159,180,244.441708651883,1.0400318504856172,337.28306351695306
FL-02428,65,32,150,293.9711871085251,0.8496752432998749,199.6157423419235
FL-02429,13,98,150,235.1793996922316,1.032244256303253,299.9286809505715
FL-02430,85,8,220,195.2143712330623,1.1225195520828202,147.90593080372432
FL-02431,85,6,150,450.0951963277803,1.4688366263465809,263.01669482034214
FL-02432,53,73,220,345.39678354137055,1.0193874103537375,262.7835446561057
FL-02433,82,8,150,451.47695163479835,1.4317174774438644,241.84175300791412
FL-02434,45,58,150,440.8971678912936,0.960200793076448,275.67078368310956
FL-02435,32,176,300,248.71482417638487,0.9336782284314746,253.29157663308754
FL-02436,36,156,300,341.70810551349587,1.1632968195025155,314.40252126910065
FL-02437,81,18,220,179.12619595902467,1.270757958508184,163.35671265575317
FL-02438,60,48,150,470.33815941076546,0.831032575561597,257.7160205602202
FL-02439,11,95,180,291.4919502728036,0.9547461055330517,296.3458964979156
FL-02440,63,74,300,287.7866643611575,1.1189785665509215,242.5961833095065
FL-02441,21,126,180,255.96437971628364,1.031703035188227,305.3747146015117
FL-02442,52,103,300,311.2323106487463,1.2988347555438253,274.41128898171405
FL-02443,55,85,300,238.1157852909068,1.157812417228922,228.00236828704172
FL-02444,26,69,150,281.1982954788816,0.9122513739227301,252.82859609373534
FL-02445,68,70,300,429.98146700470863,1.4261257655205632,301.8532325264424
FL-02446,34,88,180,441.98942625481016,1.0050339728383517,317.5186278513975
FL-02447,52,120,300,256.46386716998063,1.3117917762750966,296.70429747829644
FL-02448,82,16,220,314.1550506934758,1.3459410453737868,205.43125706838018
FL-02449,52,55,150,455.8369216980183,1.4742103901792714,359.37140374967737
FL-02450,29,93,150,168.435666140394,1.148955226566871,302.89224719035144
FL-02451,38,109,220,461.2007366985249,1.2310848608251026,349.94571766361696
FL-02452,42,89,220,226.7145209783161,1.0344134054356737,237.94827760509156
FL-02453,21,135,220,387.48873547503155,1.2747255053884465,370.51534586876824
FL-02454,42,147,300,353.8930937346101,1.1243684401064238,300.2115135489463
FL-02455,13,96,150,343.52926186623824,1.1063566553070956,336.4976757682072
FL-02456,64,48,220,450.77607866348745,1.3988272703812739,313.85258714533774
FL-02457,17,155,300,185.55025027563144,0.8351181904490821,224.91350813422397
FL-02458,9,191,220,271.4598088639726,1.417373699482308,421.05426008736293
FL-02459,41,62,180,338.388461220668,1.3964488864799898,330.0258340014714
FL-02460,1,152,180,433.9510988811139,1.1544563774932524,423.0396837587238
FL-02461,2,112,150,225.75507919408503,1.14314199794394,352.5233046353608
FL-02462,60,76,300,431.02544448099667,1.053265157624843,252.75427375656386
FL-02463,48,73,180,289.87346887287754,1.495921654177214,325.03627596634965
FL-02464,29,76,180,216.1198497517934,0.8778185329276889,229.15756783740264
FL-02465,10,223,300,415.64525415521894,1.213150664940025,401.97141314354104
FL-02466,58,71,220,181.81461551609175,1.277177113078692,217.54879438192418
FL-02467,60,93,300,330.168580926405,1.4540310057518613,293.5473556452545
FL-02468,21,112,220,172.35652435166094,1.346142447799733,327.70353459658344
FL-02469,28,118,180,274.74624930522566,1.2506930419680828,348.7411791232659
FL-02470,75,25,180,360.37687965223745,0.8817686217684859,192.2995645988869
FL-02471,34,106,180,344.6404395205246,1.0616134617820272,292.9401904234401
FL-02472,8,108,150,291.6293962666333,0.8971891497835898,291.055747681352
FL-02473,59,42,150,300.1667978902405,1.4168489127258597,272.3184768939302
FL-02474,86,6,150,229.3693436727683,1.32473480889455,177.13447995221097
FL-02475,72,57,300,309.558905948436,1.3302757507580605,236.61817222550445
FL-02476,49,63,180,483.639199502292,1.2565795624414808,325.79473618705
FL-02477,79,15,180,447.65852122432665,1.1549304758556969,249.63040900967414
FL-02478,17,184,300,200.83150417672033,0.904979741624448,252.64968439730418
FL-02479,60,37,150,160.42327556232232,1.0307864206935362,183.8033291923626
FL-02480,87,7,300,476.7335094508207,0.8958410547338235,193.49578223181058
FL-02481,88,2,150,334.3624124582617,1.3074391999966402,172.1628562302587
FL-02482,45,84,180,338.2432381022577,0.9121601432154035,238.74413742579407
FL-02483,83,10,220,423.25129849728285,1.2914794851201798,228.22977282796384
FL-02484,69,30,150,260.1411408549643,1.2845787727171334,229.02753268829932
FL-02485,32,77,180,318.66764909260075,1.1215131352939023,269.3585270939635
FL-02486,44,67,180,489.0320196013582,0.8946600578826367,303.44270863388965
FL-02487,65,38,220,385.2520404263425,1.0203605782938256,233.99660854453185
FL-02488,87,4,180,203.81076119852509,1.024065176352886,152.04603135076027
FL-02489,8,148,180,196.62936179452365,1.2902695932003054,362.9334660918098
FL-02490,77,20,150,221.4926654165519,0.8796201135896071,157.3813030587156
FL-02491,72,20,150,418.34908604725115,1.3803480523512635,268.39449970082825
FL-02492,87,5,220,253.38195134421562,1.3327051031301398,184.85914582388597
FL-02493,43,90,220,157.48609633627794,0.9304148427219918,195.9184733570415
FL-02494,1,168,180,480.4610272269816,1.3034150672452225,489.6483295894338
FL-02495,51,58,150,209.39969573821872,1.2679592270274753,266.00108276519154
FL-02496,24,129,220,153.345365151824,1.3236845600776483,305.3779574902265
FL-02497,24,140,220,232.99606083416305,0.9322499888140862,264.47493326952514
FL-02498,17,228,300,232.2600754913468,0.9103132255095281,256.93983019181314
FL-02499,5,125,220,297.7018377960031,0.965538790145928,307.70080031774313
FL-02500,20,106,180,472.1364410250129,1.056110192204283,378.04218387474157
FL-02501,21,110,150,457.71472122268426,1.3555654867250608,422.3489019511329
FL-02502,58,70,220,309.91309424384974,1.3165467562351951,272.43898987997204
FL-02503,31,160,300,293.8149667471323,1.447816114594973,369.06634177140603
FL-02504,11,106,150,344.25318026619794,0.8410406913690308,294.63252185900024
FL-02505,52,68,220,235.208904190118,0.80808939670993,187.2488655272476
FL-02506,15,202,300,168.26474718822698,1.2893971807905593,329.52764106571993
FL-02507,83,14,220,478.7284476599223,0.995501247055916,222.9907915594735
FL-02508,7,106,150,215.34464470701045,1.0338552268736723,302.91885861347345
FL-02509,28,91,150,219.44025523600072,1.1827614181401587,301.38176071845726
FL-02510,51,61,150,315.36111509888167,0.871689186188759,216.72896537179417
FL-02511,58,42,180,322.06467069411576,1.2498860915836347,256.069589680638
FL-02512,5,162,220,156.45197339525967,1.027603212361805,305.71915498462636
FL-02513,5,129,180,201.78415857088976,1.2429005870106942,347.80409728938565
FL-02514,8,119,150,282.3541864962596,1.3838048391513702,403.6165846129696
FL-02515,64,60,300,389.30574272868864,0.9197779333362008,224.08729165241488
FL-02516,10,167,220,229.94645989117754,1.4516111650401642,401.08593734856504
FL-02517,38,98,180,298.0550561846169,1.1714816987437107,288.96942204381406
FL-02518,81,16,220,345.0707726507634,1.446049435621778,230.84410339927177
FL-02519,8,263,300,461.0073731181522,0.9454110575412447,365.80314549279467
FL-02520,25,129,180,264.1246758144932,1.2231938652229664,334.1421513009185
FL-02521,73,18,150,196.74539305221924,1.0827209821265233,169.31721437412892
FL-02522,66,33,180,321.2452790641629,1.3419555338092093,234.62864861008953
FL-02523,79,26,220,411.3525605894217,1.2241362602493076,221.0088018361945
FL-02524,50,96,220,188.4509149684567,1.1461608198708229,244.12901309880613
FL-02525,67,35,220,298.63922209393616,1.439089784501706,229.81307455015644
FL-02526,49,60,220,156.2247994418692,1.0639819449201762,187.8523956299727
FL-02527,36,59,150,161.7457135765379,0.9539861434287271,190.79499081510315
FL-02528,68,43,180,319.0336771258329,1.225670830796464,235.70260282222367
FL-02529,78,13,150,254.3690543528253,1.2368199060209697,194.00768916448214
FL-02530,41,65,150,445.78755465189425,1.1073662351003128,319.7344388328892
FL-02531,89,1,150,360.754007144259,1.1406270305825676,213.98492548214978
FL-02532,62,41,220,308.8765366100466,1.4716873900099299,278.6160901551308
FL-02533,10,164,220,292.7773798690037,1.312879983977761,383.4678499194241
FL-02534,21,119,220,324.0359180663471,0.8774212260378039,260.06241638137226
FL-02535,36,102,180,164.15359092443146,0.9484910496094276,252.92199012435987
FL-02536,12,185,300,462.477674747231,1.4829036441048913,470.64009697682764
FL-02537,2,188,220,499.4061045068854,1.308525887655472,485.6305907723691
FL-02538,13,133,180,213.52049370054453,1.4405315883012573,393.8700987199367
FL-02539,53,62,220,192.13403767111691,1.0127030247921054,200.57495436741777
FL-02540,32,87,220,200.25211220700834,1.3193068020606147,272.7333778280296
FL-02541,16,94,150,381.35947038202846,1.299801895966458,393.4859376054149
FL-02542,32,69,150,381.50429345777115,1.0062829898075627,295.4895137854367
FL-02543,32,89,150,446.7734567974438,1.1855714278154939,354.0430484621717
FL-02544,11,145,180,413.1392359491886,1.2391905778892067,412.9055748503547
FL-02545,10,208,300,307.3913856792689,1.1367922675792255,365.1936659251845
FL-02546,15,210,300,364.49937654786163,1.379025094660609,414.5863910497302
FL-02547,17,122,180,390.8996346288028,1.3830083292585926,439.22386766531434
FL-02548,40,113,220,329.4577645998288,1.3954203838110897,327.6270904588359
FL-02549,18,110,180,316.47784455807283,1.362396498368714,375.50742364630827
FL-02550,55,60,220,375.78410597492865,1.1416584340380012,251.8274301791997
FL-02551,73,24,180,345.1160921414788,1.067006808704305,200.11524657005873
FL-02552,25,105,180,375.3798068675686,1.3819633986000595,380.03358302438943
FL-02553,59,48,180,364.49917088717734,1.1431410209893869,261.73990782402353
FL-02554,78,31,300,401.71879617977913,0.9724599790395874,214.06028560598705
FL-02555,89,1,150,374.9812280740066,1.1551404726255514,188.5827941368092
FL-02556,22,120,180,331.90987025304355,0.8992948753434695,267.4059021501567
FL-02557,30,137,300,388.6288839495353,1.2841406434191591,363.73084334187894
FL-02558,84,6,150,307.3186878148998,1.0351448971367345,172.66712340361352
FL-02559,85,6,150,234.58492909041036,0.9824611589132181,137.26911609976688
FL-02560,44,63,180,150.4963770468704,1.4695561223643216,275.7528976973501
FL-02561,32,118,220,345.98745150104514,1.3438166970308152,357.4276058705689
FL-02562,51,71,220,356.7293293130243,1.3509486519067522,299.4585243455292
FL-02563,46,83,220,490.21713767150004,1.2366053784954285,341.2304322280687
FL-02564,21,112,180,276.5174169329964,1.387420967357208,359.6878800098572
FL-02565,32,96,220,287.9466349899091,1.3314137368143668,329.26813374632366
FL-02566,39,112,300,220.62985346976657,1.2191415928935316,254.63557933678354
FL-02567,12,247,300,174.68700333306268,1.472787081296202,397.38920527383425
FL-02568,47,110,300,420.4815725016092,0.9341164647790962,276.15948472530664
FL-02569,18,183,300,237.38837251876376,1.4603658032963258,389.4217920668062
FL-02570,21,70,150,363.1167013605133,1.0810067133992054,331.7514913688952
FL-02571,13,205,300,390.72056244091857,1.1698792883810407,388.18928071056087
FL-02572,21,138,220,314.9328405520767,0.8859175236810163,275.78783120386566
FL-02573,8,135,180,456.7232395595171,1.1780752072452536,398.27760359839834
FL-02574,46,94,220,305.3281943429051,1.2278447263007353,303.4101506668107
FL-02575,7,185,300,249.7180180646178,1.498391079265967,421.11534579755306
FL-02576,23,78,150,463.60543303656783,1.4826346877500685,421.40150075431126
FL-02577,75,46,300,451.54749948748474,1.476478104312001,295.05543514866827
FL-02578,86,7,180,207.41398147674454,1.0438716420714402,140.62016821720854
FL-02579,22,108,220,159.08635642387233,1.4938865491215303,350.97729502187315
FL-02580,89,1,180,181.49494472236725,1.1188347061165775,129.4456962408232
FL-02581,22,93,180,250.29158949383597,1.3962853811333304,368.0572245423719
FL-02582,29,76,180,490.2909306095987,0.9514239783132804,324.66666532364604
FL-02583,13,137,220,345.4806536062888,1.1540832257596216,371.1744046007315
FL-02584,82,17,300,280.64160621024405,1.4762084672893239,204.07269338242887
FL-02585,2,155,180,461.0506331144612,1.4629219778463993,512.2165440113141
FL-02586,29,121,220,308.5977160174749,1.2786144144749987,328.12476751810357
FL-02587,85,5,150,260.3335199403574,1.3584700257871418,193.51946303403662
FL-02588,79,16,220,479.42683506098007,0.923498687621681,235.1819556185971
FL-02589,52,58,150,447.3311831674373,1.3051609846389103,354.5963223203991
FL-02590,27,103,220,445.28393139680435,1.2326355658347605,366.82415351829013
FL-02591,50,112,300,329.29966006757456,0.8640862150258724,236.6806757572452
FL-02592,79,16,180,426.30343958540925,0.8792113046127734,203.0883821781425
FL-02593,23,186,300,212.77367574259316,0.8759105324258833,249.20171533602806
FL-02594,88,3,220,350.62803514468527,1.3070498543808848,197.4992507034369
FL-02595,44,58,180,494.346072996641,0.8992006457733007,286.2608210643904
FL-02596,77,14,150,251.8354506812866,1.1274125897801293,182.652498334797
FL-02597,22,112,220,428.0233152366863,1.0498872641144303,329.4592514650478
FL-02598,43,72,180,321.66744252282354,1.1853528985391524,288.38637390155924
FL-02599,37,76,150,163.93198912773056,1.2945335410535819,276.95396885861805
FL-02600,61,34,150,417.0567892354836,1.2793057760549325,280.273468195132
FL-02601,56,68,300,208.99920053723946,1.1608639411400636,223.79828705383278
FL-02602,3,171,220,371.01574849646255,1.12503441152727,386.401312626092
FL-02603,63,37,150,179.9824679164405,1.078470916585581,191.46541448269338
FL-02604,19,139,180,481.40358912358766,1.4033369638130657,446.4876259822424
FL-02605,23,93,150,252.10336051312632,1.0315962634108515,291.8070437900013
FL-02606,29,80,150,229.26264208708824,0.9815560748172465,260.62775928489657
FL-02607,30,165,300,195.197741423217,1.32032084555869,306.4271374903976
FL-02608,39,165,300,481.1007676686667,1.0518344231877086,355.8781079871385
FL-02609,25,121,180,399.1663098544568,1.392899019830088,387.7413656223464
FL-02610,8,199,300,409.58131105133106,1.0295221030460013,363.13267943573953
FL-02611,58,37,150,324.79159648308564,1.2913613772022117,271.7968253421607
FL-02612,16,86,150,316.1547248446692,0.8315763043997353,273.14696045809984
FL-02613,72,48,300,188.50743504701683,1.0698940160772241,171.40215506985385
FL-02614,1,133,150,345.9443834543971,1.040261122477286,376.1690992341172
FL-02615,5,113,150,236.42077328807665,1.3716751174931465,406.5467510364734
FL-02616,3,109,180,492.00086648014207,1.476938782259817,472.55414752869746
FL-02617,65,74,300,428.8033290053016,1.122616893685073,268.760608487023
FL-02618,4,132,150,294.5472210675107,1.3773853940076306,434.5962869657484
FL-02619,64,62,300,202.96944054203655,1.2897862906701556,203.43771675010439
FL-02620,89,1,180,424.8660918985744,1.4771701913645852,240.44615202378833
FL-02621,10,205,300,192.7188184784606,1.3677759600399773,360.94746427572267
FL-02622,21,109,150,216.26681372397468,0.8542346461746114,236.76528622009394
FL-02623,46,137,300,224.0321812104796,1.2992972056675653,275.09818406645826
FL-02624,27,85,150,344.91172339558307,1.1748498007956616,325.3438915634148
FL-02625,66,35,150,425.4698288966282,0.8115052405526291,235.06291605503927
FL-02626,41,77,150,260.01020755364226,0.9759190711078106,250.662402790428
FL-02627,13,122,180,179.6344349963513,1.4452286715188252,388.57901017750925
FL-02628,9,195,300,312.5884622335467,1.448242960950727,410.50362953803085
FL-02629,36,97,180,411.83858440597743,1.3591953221404443,381.41112333373263
FL-02630,86,9,300,227.5823450805859,1.4872457222945927,211.70938929174164
FL-02631,58,48,180,226.97359181378098,1.3645816572369434,251.23134830778744
FL-02632,54,83,220,481.5294595713488,0.8071429310996717,272.05920103324274
FL-02633,12,115,150,483.9538044917123,1.0014840382110584,384.8662084700177
FL-02634,81,11,150,496.6630062215517,0.821436927566434,206.36637682962194
FL-02635,78,16,180,432.68086055117305,0.8658755781162917,215.26525928818415
FL-02636,14,137,220,215.86445920878094,0.9531885718655433,272.93708360861484
FL-02637,34,66,150,224.19353227974148,1.1524909824278657,266.34650777481585
FL-02638,53,82,300,269.07883453283716,1.3932724024234124,263.5279055711427
FL-02639,20,125,180,261.3463859667218,1.4033767293099757,389.0578620281208
FL-02640,75,17,150,484.78471217730316,1.2313413009901075,255.95185429876875
FL-02641,16,96,150,426.17589400859276,1.4497231573463645,460.7347307631305
FL-02642,70,30,180,403.40307725654384,1.1500436286131457,246.94234771637073
FL-02643,56,67,180,215.08712842034612,1.4223252308932413,258.22205606106525
FL-02644,83,17,300,468.33394577681537,1.1178456794324085,228.47676604648083
FL-02645,58,67,300,439.75463282716083,0.9940575051953177,255.44005250031518
FL-02646,4,91,150,207.2746444647733,1.4414890426702995,409.19970543681757
FL-02647,4,119,150,454.9096161863404,1.0715545529752086,388.65768449256797
FL-02648,20,117,180,245.28663772966496,1.1523828761911232,316.4408927198559
FL-02649,10,102,150,178.30441104123713,1.030202442771474,280.3206702144111
FL-02650,24,85,150,379.8878072799735,1.2639863202035109,370.2394074962666
FL-02651,26,79,180,378.8316307845157,1.496521857504225,382.7181695478702
FL-02652,37,71,150,183.22620334796633,0.8178594842053388,186.98895489839893
FL-02653,85,6,150,261.59813312780386,1.429893604204971,190.13154099446413
FL-02654,54,58,220,497.48506178943853,0.8027482398924858,255.00937118639743
FL-02655,21,147,300,387.4493334530579,1.0549595168023478,314.86900656765243
FL-02656,74,20,180,405.52630831116517,0.91802476440266,206.6646273725603
FL-02657,38,81,220,224.521049961507,1.330139246470786,296.3605971285859
FL-02658,46,123,300,177.57372485137,0.8354275885300215,183.1165587861419
FL-02659,4,194,300,246.91559140932816,1.1874394675090296,333.70708728357465
FL-02660,60,70,300,237.11443481761717,1.006448293691719,193.32565581244313
FL-02661,57,54,220,232.09043526181858,0.8935691742052916,186.71221587989237
FL-02662,45,108,220,217.46401266046385,1.3402727484718486,278.1084552258169
FL-02663,20,219,300,351.16449172939156,0.9521917839786798,331.2341483617878
FL-02664,17,84,150,264.83621654463764,0.9565726484384572,284.6545103601351
FL-02665,71,23,150,437.1207552666356,0.9925537495965462,250.6982791608922
FL-02666,4,143,220,214.3815962465844,1.2107367346796192,344.94964083987907
FL-02667,14,148,220,312.61947480399056,1.2617661521835237,350.98801028667873
FL-02668,3,129,220,154.780242749128,0.8123217665909415,242.86870125090965
FL-02669,88,5,300,318.5888128593172,0.9693087452796533,158.52441109959864
FL-02670,80,13,150,169.54337730676605,1.101679589753698,141.75163699394017
FL-02671,58,75,220,492.2032291554253,1.0323838665128633,293.1338385241365
FL-02672,55,56,220,426.7072450276445,1.4189194609576203,331.1879718432699
FL-02673,4,158,180,321.5390168227594,1.3513961116204931,448.17704803347226
FL-02674,24,201,300,180.3055753627726,1.2381231508771793,322.72700239199264
FL-02675,34,72,180,357.355904276645,1.0366296911979278,281.14485201085404
FL-02676,30,75,150,415.56731274565715,1.290470641392312,360.77642254104984
FL-02677,82,10,180,216.75103855166086,1.390546608992056,185.6151242760631
FL-02678,19,99,180,348.8729192756218,1.2163812641512908,349.4350971076573
FL-02679,31,83,180,434.97381443400377,1.3491230268253656,382.7221466752298
FL-02680,60,82,300,418.8867221762107,1.3243734729798233,306.4006194797884
FL-02681,60,38,150,431.04720625350353,1.2002161178122255,288.9752597795242
FL-02682,19,139,180,457.76319870440193,1.0185282517750578,341.8832713358057
FL-02683,49,88,300,478.1887357558146,1.3220475106008904,334.9130387634551
FL-02684,63,44,150,291.9324043212376,0.9447574564503245,208.50660798960368
FL-02685,83,11,220,349.06918588300704,1.3456418425300738,217.5510279754815
FL-02686,22,123,180,426.7308341159638,1.363182684499773,411.0383930504517
FL-02687,24,80,150,393.99893488102407,1.375501415699261,373.58724784638065
FL-02688,76,18,180,498.43207989253256,1.1310411796849205,261.83612907351454
FL-02689,30,138,220,154.78717788662544,0.9347365374392952,228.7582470657996
FL-02690,58,38,150,274.2966253605267,0.8698065200462481,201.2847264552555
FL-02691,31,169,300,248.35977419457086,1.320352875341547,320.1182229592932
FL-02692,64,35,150,241.81054755793713,1.4203829691708694,259.70491631731977
FL-02693,19,186,300,227.88542387461,1.2555868511858348,341.61005893920094
FL-02694,48,55,150,398.19334428533017,0.9009120422718587,259.9054520217435
FL-02695,45,133,300,179.66581564636266,1.454427513962302,290.00208734707434
FL-02696,55,54,220,409.56309188016843,1.4923714101775238,329.16614572260386
FL-02697,55,74,220,392.6990447056957,1.1033650269544455,278.48825482527
FL-02698,18,168,220,237.78144637531375,1.2163777024916398,348.35624505628533
FL-02699,63,28,150,238.49182410780645,1.3440599640011603,240.50807408187484
FL-02700,47,68,220,370.10120487057577,1.3154728530350313,319.46549553526904
FL-02701,75,26,180,416.7598869192872,1.4774510343534144,261.60328778109607
FL-02702,57,62,220,456.76996458057795,0.8804181637551522,244.71528298331583
FL-02703,45,114,300,448.2488473490665,1.2065074062999641,316.2746858499713
FL-02704,33,124,300,487.7090479573486,1.2843519937711645,353.8024513316233
FL-02705,17,195,300,353.4847133677789,1.423068896931369,411.23543470519337
FL-02706,70,21,150,468.02944646912584,1.4118767394027056,295.64536984804874
FL-02707,4,135,180,432.97964564114375,1.484599855492903,484.57330619839814
FL-02708,20,154,220,463.13366850990474,1.1584549177563752,384.98360128997587
FL-02709,47,60,180,154.06931044987832,1.3815326067692586,264.92249161265926
FL-02710,15,118,180,488.0660471530338,1.0990971956891293,386.9706096733374
FL-02711,70,66,300,315.7355569962674,1.0956197144992226,223.1607061969047
FL-02712,47,125,300,429.36404635119504,0.9773438551310014,295.65150053467227
FL-02713,78,37,300,194.5214417682233,1.3727661009134609,188.29181408423682
FL-02714,75,19,150,288.5793835348909,1.490070574069461,254.76744614829417
FL-02715,9,146,180,245.01123205734683,0.9794392098430805,304.30284176962505
FL-02716,16,91,180,252.08056967532798,0.8392921116147507,264.11952075810905
FL-02717,69,22,150,193.1394669828086,1.3708797061933051,195.495512706189
FL-02718,61,32,150,432.0173413900524,1.2341610367743292,286.3967348135465
FL-02719,10,101,150,153.23481010337736,1.4717891603857032,370.2561456816183
FL-02720,50,75,180,259.37690994482085,0.9765674533538666,241.10911501312188
FL-02721,3,128,180,211.04369012574526,0.8497193606008968,259.0787120502943
FL-02722,77,37,300,356.1636292129192,1.1447095826065512,220.33674635010945
FL-02723,70,58,300,238.98834091509036,0.8598262160756033,160.88974016332602
FL-02724,81,15,180,240.6494590848349,0.9832530007718953,168.29000413019776
FL-02725,51,96,300,320.91835039836155,0.8881845025734179,218.10506236010463
FL-02726,19,98,150,378.441163769324,0.9568925257620551,334.3281394444059
FL-02727,42,86,220,192.45664659780726,0.8743012569749743,188.92898675171523
FL-02728,35,116,300,211.42900836292364,1.4677341995990998,297.06547582810407
FL-02729,46,87,180,236.51116060808116,0.9949938994148149,246.58310047051853
FL-02730,26,138,300,490.8118749412862,1.1107283101947958,347.3672276208853
FL-02731,69,44,300,289.00337498002216,1.4290282653439557,240.1777264707193
FL-02732,64,82,300,359.64653172085923,1.274125111573032,265.2113120361026
FL-02733,37,93,220,234.53998445059227,1.232626236393242,266.8271956227344
FL-02734,84,8,150,321.6608338051208,1.293894233252586,201.69825120353966
FL-02735,49,59,180,175.94171103508532,1.3801755799737672,268.9615644537135
FL-02736,21,127,220,162.15975107281443,1.4143684874962328,345.88610358402144
FL-02737,74,22,180,314.056734387511,1.2498477694655186,221.0614473735937
FL-02738,64,38,180,289.5307506314442,1.4230050922858404,267.98358314486603
FL-02739,5,129,180,197.9081118921397,1.174778269197834,324.26275184759214
FL-02740,70,43,220,390.6605001222568,0.9941035993878964,224.80875134299984
FL-02741,4,115,150,497.51622181474255,1.416053696218691,494.19864600118564
FL-02742,39,99,180,288.47638741884936,1.1790309791891609,298.99708448447853
FL-02743,35,56,150,368.59552257108805,1.434296311297064,347.56619263760564
FL-02744,1,118,150,487.04157982757,0.8281174697654069,337.8643400608384
FL-02745,24,183,300,441.03724035640636,1.0782610260788648,330.76213787363196
FL-02746,57,78,220,312.24327815594,1.4634635128537279,309.4838596358393
FL-02747,70,30,220,408.12131956097176,0.974755064930812,227.52804275739064
FL-02748,41,135,300,194.8472640876834,1.4590753722269447,313.6201783030915
FL-02749,54,112,300,329.23634941232973,1.467731722790475,310.155108652315
FL-02750,46,51,150,247.67109701297778,1.4174996199581027,282.49174252725317
FL-02751,60,57,180,206.4072907636564,1.194567631565309,222.95565524888866
FL-02752,60,44,220,299.1983171890872,1.252857614356447,251.77654940151908
FL-02753,57,58,180,195.85509405176504,1.4087318989149085,251.52789520038584
FL-02754,31,114,180,394.64478786107,1.343127957672429,392.95503140169933
FL-02755,84,17,300,309.6840154186674,1.2410656946187881,184.91977795206466
FL-02756,24,102,180,335.90062139763234,1.4875815855094918,394.886934286878
FL-02757,89,1,150,201.23157853385496,1.279973645433586,151.50644117923596
FL-02758,36,174,300,198.92008138272308,1.4828373947134328,350.1202191022761
FL-02759,85,7,180,354.1954023410434,0.8401719322249636,174.98853463898587
FL-02760,30,122,300,494.7534117403062,0.8972722595195488,323.53753470261853
FL-02761,24,96,150,183.68770413320397,1.1160211922003433,272.08783942985724
FL-02762,30,79,150,250.00599999802344,1.0694156226190206,277.67195078268134
FL-02763,86,5,180,454.3106907882606,1.3479143889499194,242.03385225613724
FL-02764,7,189,300,175.29520428933293,0.9124298185284426,262.5350717400698
FL-02765,35,68,180,456.560002478433,1.483266625378042,377.1579555777481
FL-02766,55,58,180,333.5000941811629,1.0205461126826398,260.36626598975835
FL-02767,14,215,300,292.89337087424906,1.1002465954181115,335.6081469758383
FL-02768,10,128,180,258.3881975230096,0.9923215227080161,293.5566389867867
FL-02769,80,15,150,253.99100534474468,1.2055545321285832,185.7425141229883
FL-02770,16,232,300,257.0309038573176,0.8410400902958088,266.4917325971048
FL-02771,54,101,300,459.68107833606854,0.9047742538993142,295.25510936898064
FL-02772,89,2,300,403.32833056117494,1.322058392393107,226.35562481780804
FL-02773,77,38,300,384.4030527409027,0.9305504083833628,206.03439147212
FL-02774,70,30,180,429.5622021332003,0.964860116089664,232.43681638369657
FL-02775,44,76,180,239.99013205145076,1.3550875650073864,301.8900158959512
FL-02776,73,24,150,366.3149842286145,0.8653108248500776,210.43789469242714
FL-02777,45,81,220,311.02318363528286,1.1062316759395887,236.66303082795966
FL-02778,56,80,220,423.8545723200677,0.8161443708980589,251.0146392270225
FL-02779,84,6,150,258.2396386656499,1.0427651795225328,161.6941539910451
FL-02780,82,16,220,375.1125159044635,1.289286981827528,210.34788015361227
FL-02781,57,33,150,458.7743441360597,0.8630722958020599,256.69193042577285
FL-02782,21,133,180,290.75266666822506,1.4218342387451322,422.5386071346041
FL-02783,68,47,300,173.3177305786115,1.4366493300585013,214.94821274977008
FL-02784,50,85,300,330.61778781962744,0.8734932625875946,234.0072907402484
FL-02785,33,83,180,271.09037073245906,1.4935127054630437,365.6118337665937
FL-02786,7,207,300,385.2788831915112,1.0082706873768423,338.77999327197585
FL-02787,70,45,300,482.86152366201213,0.8588711697921243,217.9672400222437
FL-02788,15,152,220,319.9629112988964,0.8035469801480837,280.37882824326147
FL-02789,82,12,180,313.16658055443685,1.0859660270347038,184.21535751068024
FL-02790,32,87,220,379.1046800670111,1.2408669899942824,313.94334009390207
FL-02791,75,26,220,186.2241262577487,1.0325254749323194,156.43730047580044
FL-02792,20,215,300,238.72716612375513,1.3857021558322358,382.0159701633343
FL-02793,88,5,300,471.6427639251395,1.301624392895535,236.1280739452335
FL-02794,15,133,180,384.4799146773182,1.045113072377623,344.01962347731376
FL-02795,48,123,300,154.70541539419568,1.3140167666260232,250.67428889057317
FL-02796,71,45,300,221.61891539565696,1.4583414158784749,220.4375976240384
FL-02797,21,88,180,388.9930431101146,0.865167198980112,265.0580740158029
FL-02798,42,113,300,417.539720896901,1.0142727721103317,286.0670966364109
FL-02799,26,145,220,443.9508504359147,1.1243281573816852,351.80829267543885
FL-02800,14,150,180,252.2618811837157,1.148593089428338,354.82996399667024
FL-02801,57,87,300,475.8600086971469,1.1795369514202516,286.50301899015227
FL-02802,37,53,150,343.5314127522623,1.010438834577054,277.6352661986035
FL-02803,58,41,180,393.7886578357625,1.2670817521876443,275.6189880917171
